id,name,description,industry
4514,Breeze,"As of July 21, 2016, Breeze suspended operations.  Breeze offers fleet management technology that modernizes car ownership by making it flexible and accessible to all. Breeze was launched in 2014 by [Jeff Pang](https://www.crunchbase.com/person/jeff-pang#/entity), [Ned Ryan](https://www.crunchbase.com/person/ned-ryan#/entity), and [Charlie Fang](https://www.crunchbase.com/person/charlie-fang#/entity). It is active in San Francisco, Los Angeles, Seattle, Chicago, Washington, and Boston, although the company is no longer accepting new customers (for its old leasing platform).",FinTech
3164,Coin,"Coin offers a smart payment device that stores the accounts and information of multiple swipeable cards in one place. Its primary product, Coin 2.0, is an electronic device that allows users to store multiple debit, credit, gift, loyalty, and membership card numbers in a single piece of plastic used for magnetic stripe and NFC tap-to-pay purchases. Its Coin Developer Program, in partnership with MasterCard and Visa, enables wearable manufacturers to seamlessly integrate secure payments into their devices, including fitness trackers, smartwatches, and jewelry. Coin was founded in 2012 and is based in San Francisco, California.",FinTech
1723,Vouch,"Vouch Insurance is an insurance company designed for startups. It was developed by founders for founders and redesigned everything about business insurance from scratch. The company offers a platform that works with clients to manage, mitigate, and avoid risks. Vouch Insurance has offices in San Francisco and Chicago.",FinTech
3370,Q2ebanking,"Headquartered in Austin, Texas, Q2ebanking is a privately-held technology company that provides a comprehensive electronic banking platform consisting of high quality technology solutions that enable financial institutions and their customers to securely communicate and transact – anytime anywhere. Its Microsoft.Net®-based platform provides flexible deployment options for online banking, mobile banking, voice banking as well as a security application to effectively mitigate fraud risk for community financial institutions. In 2010 and 2011, the company was recognized as one of the fastest growing companies in the U.S. by Inc. magazine.",FinTech
1041,Upvest,"Upvest provides powerful APIs to interact with the major open-source blockchains Bitcoin and Ethereum and thus also all ERC20 projects. By providing simple REST-APIs, Upvest enables developers to build blockchain hassle-free blockchain applications faster, cheaper and more reliable. In addition, the unique infrastructure provides security by design and offers a smart solution to private key management.",FinTech
2926,Lightbits Labs,"Lightbits Labs, founded in 2016, is remaking modern cloud infrastructure on a global scale. The company’s mission is to reinvent the way storage and networking are conducted in cloud data centers. As trailblazers in this field, its solutions are successfully being used in industry-leading cloud data centers around the globe. With strategic investors including Dell Technologies Capital, Cisco Investments, and Micron, and with investments from Chairman and Founder Avigdor Willenz, Lightbits Labs is disaggregating storage and compute to improve performance and TCO.",FinTech
1419,US Renewables Group,"US Renewables is a private equity and venture capital firm that focuses on investments in renewable energy industry. It seeks to acquire, develop, and manage renewable energy facilities, renewable energy generation projects, and clean fuels projects. The company looks to make investments in the range of $30 to $70 million depending on the stage of the project or company. USRG’s investments range from early stage developments to acquisitions of operating assets. US Renewables was founded in 2003 and is headquartered in Santa Monica, California.",FinTech
147,Athena,"They are a team of ex-bankers who are passionate about changing the home loan industry for the better. They saw there was a better way to not only help customers get a home loan but also help them pay it off as soon as possible. That’s why they create a new home loan business that is built around the customer, not the banks. Athena is led by an executive team with deep experience in financial services and has a track record of delivering innovative customer solutions with outstanding customer experiences.",FinTech
1451,Blackmoon Financial Group,"Blackmoon is a technology platform that provides Marketplace Lending as a Service (MPLaaS) for balance sheet lenders. MPLaaS enables balance sheet lenders to access institutional funding via a marketplace approach. Blackmoon integrates with lending companies through proprietary technologies. Enabling asset managers to efficiently select portfolios by utilizing Blackmoon’s platform for analytical modeling, order management, portfolio monitoring and projecting returns. Our objective is to provide a global MPLaaS platform for Balance Sheet Lenders.",FinTech
629,BankBazaar.com,"BankBazaar.com offers neutral online marketplace that gives you instant customized rate quotes on Loans, Mutual Funds and Insurance products. You can instantly search for, compare and apply for these products on the site or mobile app. It is designed with smart technology capabilities, and over 50 of India's leading financial companies and insurance firms have chosen to integrate themselves with the platform.  BankBazaar's services are available through the web-portal, made-for- mobile web service, or the BankBazaar app available on the Android play store and iOS app store. We help consumers compare the best offers across various banks and NBFCs. Apart from these, we also give the consumer the latest news/trends and insights into managing his finances better. Consumers can track their application and troubleshoot issues in the process through a host of channels like the BankBazaar app, WhatsApp, Email, or Voice support.",FinTech
4248,Toss,"Toss is a South Korea-based mobile financial service platform operated by fintech start-up Viva Republica Co Ltd. Since its launching in February of 2015, Toss garnered over 13 million app downloads and processed over USD$10 billion in P2P payments. Adding to its success in P2P payments, Viva Republica Co Ltd. has launched over 10 financials services to become a consumer mobile financial services platform. Toss partners with incumbent financial institutions and other fintech players to provide users with services that cover all facets of their financial lives, including payments, loans, investments, credit score management, spending analysis, and insurance products.",FinTech
90,Heroku,"Heroku is a multi-language cloud application platform that enables developers to deploy, scale, and manage their applications without the need for servers or administration. It supports languages such as [Ruby](https://www.crunchbase.com/organization/ruby), [Java](https://www.crunchbase.com/organization/java), Node.js, Clojure, Python, PHP, Perl, and Scala. Applications that are run from the in-house server utilize the Heroku DNS server to direct to the application domain. Each of the application containers or “dynos” are spread across a “dyno grid” that consists of several servers. Heroku was founded by [James Lindenbaum](https://www.crunchbase.com/person/james-lindenbaum) and [Adam Wiggins](https://www.crunchbase.com/person/adam-wiggins) in July 2007 and is based in San Francisco, California, U.S.A. The company was acquired by [Salesforce](https://www.crunchbase.com/organization/salesforce) in 2011 but operates independently from their office in San Francisco.",FinTech
1236,Paymate,"Paymate provides secure, Internet-based payment services to buyers in 57 countries around the world and sellers in Australia, New Zealand and the USA. You can use Paymate to receive online payments via credit card. You do NOT need to have a merchant facility with a bank nor a secure website nor gateway processor service. You can also use Paymate to make secure payments to any registered Paymate client, without divulging your personal or financial details to them. You can use a credit card to make a payment from any of 57 countries, in Australian Dollars, New Zealand Dollars, US Dollars or other currencies. Registration with Paymate to make an Express Payment via credit card is not necessary.  Paymate Pty Ltd is a privately-held company incorporated in New South Wales, Australia and headquartered in Sydney. We were established in July 2000 and provide information, risk and financial management services tailored for global e-commerce. Paymate Global Inc. is a US company registered in the State of Delaware.",FinTech
2067,Keruyun,"Keruyun Technology (Beijing) Co., Ltd., founded in 2012, is the world’s leading and China’s largest cloud-based SaaS company. Keruyun is devoted to providing new generations of intelligent management systems integrating software and hardware to merchants engaging in catering, retailing and other service businesses. Keruyun was successfully listed on the NEEQ (OC: 835268) in December 2015 and was included into the innovation level of NEEQ in May 2017. The company is headquartered in Beijing, with a Sales Center established in Wuhan, a Software R&D Center in Chengdu and a Hardware R&D Center in Shenzhen. Currently, the company has set up 34 branches in Beijing, Shanghai, Guangzhou, Shenzhen, Chengdu, Wuhan and so on.This is more than 2000 employees, more than 100 authorized agencies nationwide and more than 40,000 merchants. In 2016, the company registered a year-on-year revenue growth by 640%. December 2015, Keruyun successfully listed on the NEEQ (Code: 835268), which provides the company a new platform for the operation of the capital market. On August 5, 2016, Keruyun released a new product OnPOS mini and lauched a new financial service, the Wallet Payment. After four months it has completed its B+ round with an investment of 72 million RMB. To meet the increasing market demand, Keruyu decided to issue an 150 million RMB inverstment for its C round on December 20th. Keruyun has been committed to connecting people and services more intelligent, efficient and simple, hoping to change the future of the service industry.",FinTech
4897,PAYFAZZ,"PT Payfazz Teknologi Nusantara ( PAYFAZZ ) is a financial technology development company addressed at Jalan Yado 3 No C1, Kebayoran Baru, North Gandaria, 12140 South Jakarta, DKI Jakarta. The technology developed by PAYFAZZ is an agency-based financial platform that is a payment solution for Indonesians, especially people who still do not have bank accounts or unbanked . PAYFAZZ ensures that the technology developed is guaranteed security because it has been using the security system in the form of GeoTrust SSL , User ID and Password . PAYFAZZ is committed to providing the best financial services technology by working with leading Indonesian partners from Banks, Providers of PPOB, E-commerce , Sales Agents and Alliances, and Financial Institutions. The details of their partners can be seen more fully through the services and products they provide.",FinTech
4325,FPL Technologies,"FPL believes that consumption credit presents a very large opportunity in India and the credit card is the best product to offer consumption credit to India’s growing younger population. Card acceptance has trebled in the three years after demonetisation and every category is getting digitized. Like the overall growth in adoption of digital payments, the adoption of credit cards too has grown, both in terms of card issuance and spends. However, the experience of using a credit card has not evolved to serve the digitally savvy young millennials. FPL has created a proprietary full-stack technology platform to deliver a nex-gen credit card experience to its customers. Customers can use an intuitive mobile app along with their credit cards to manage every aspect of their credit life cycle. FPL launched the OneScore app in July this year to help customers understand and manage their credit score and behavior in a simple and secure way.",FinTech
2937,Ramp,"Ramp is a technology company building the next generation corporate card to save businesses money. The company is redesigning how corporate spend should be managed from the ground up to save time, money, and ensure control. It provides companies higher card limits, insightful saving opportunities, automated expense management, lightning-fast receipt matching, seamless accounting integration, and more. Ramp was founded by the same team that built, scaled, and sold Paribus to Capital One, spearheading Capital One’s push into saving technologies. Their group at Capital One enabled automated savings on online purchases, and put over $100 million back in consumers' pockets. Ramp is committed to providing that same value and savings to businesses. The company is backed by Founders Fund, Coatue, and Box Group, in addition to an exceptional collection of more than 50 founders of leading companies (representing over $100B in market capitalization).",FinTech
4936,Lendingkart,"Lendingkart is an online financing company dedicated to help entrepreneurs and small businesses with Working Capital Loans. We use Analytics and Big data scoring to evaluate our customer’s business. We are a small and motivated team of bankers, data scientists and techies trying to make a difference in the world of small business financing.",FinTech
3822,MOGL,"MOGL is a restaurant rewards app on a mission to end hunger in the US. Members earn 10% cash-back at 1000's of participating restaurants by paying with a linked credit or debit card. Within seconds of paying they will get an alert on their phone giving them the option to donate some or all of the cash-back to a local food bank. Members can track the progress being made in their city using the Hunger Tracker and compete against friends to see who can donate the most meals. MOGL Loyalty Services, Inc. was founded in 2010 and is based in Solana Beach, California.",FinTech
4735,OneAssist,"OneAssist is a protection & assistance services platform incorporated in June, 2011. Started by Co-founders Gagan Maini and Subrat Pani, the company raised its Series A finance round from marquee investors Sequoia Capital and Lightspeed Venture Partners. OneAssist closed its Series B financing round in July 2015 led by Assurant Solutions, along with Sequoia Capital and Lightspeed Venture Partners.",FinTech
559,FolioDynamix,"FolioDynamix provides broker dealers, bank trusts, RIAs, custodians and wealth management service providers with modern, web-based wealth management technology and institutional-quality investment research to attract and retain the best advisors, establish more competitive wealth management program offerings, accelerate client acquisition, and gain end-to-end visibility across all accounts.  The FolioDynamix wealth management platform helps firms achieve greater operational efficiency, improved compliance, enhanced client service and stronger business growth.",FinTech
4376,Invoice2go,"Invoice2go is the world’s top selling invoicing app, giving small businesses in more than 160 countries control over their time and their business. Offering the most straightforward way to run a business, Invoice2go brings together all the tools needed to get the job done: From winning jobs, tracking estimates and payments, and offering customers the ability to pay any way. The company was started by a small business owner who came from a family of tradespeople, and wanted to help them streamline their invoicing. Today, Invoice2go's popularity has spread around the globe, with more than 250,000 small business owners in 160+ countries using the app to send $24 billion in invoices every year.",FinTech
2643,BigChainDB,"BigchainDB is a blockchain database offering decentralization, immutability and native assets. BigchainDB allows for the deployment of large-scale applications in a variety of use cases and industries from intellectual property and identity to supply chain, IoT and artificial intelligence. BigchainDB provides unique solutions for developers, start-ups and enterprises to successfully build their concepts, platforms and applications as big as they can dream.",FinTech
1615,Ascribe,"Ascribe was founded in 2014 with the goal of building the ownership layer of the internet for creators. Ascribe helps creators to manage their valuable digital creations by providing secure attribution, easy sharing and visibility. Ascribe works closely with world-class creators, along with museums and digital marketplaces. Ascribe's founding team brings many decades of experience from the fields of technology, art, law, and finance.",FinTech
27,Tally Technologies,"Tally is a financial automation company that helps users manage multiple credit cards. It is the first app to unbundle the credit card, putting power back into the hands of consumers. With Tally, consumers can use their credit cards without unfair APRs, costly fees, and hassle of managing multiple cards. Tally was founded in 2015 by a team of credit experts, engineers, and designers who believe in a better credit card experience for consumers",FinTech
1665,Smacc,"SMACC offers machine learning technology to automate manual document-based processing tasks in finance departments. Their AI-solutions comprise document data capturing services, accounting & controlling automation, intelligent workflow application and document management solutions. Their clients benefit from up to 90% reduction in processing time and cost.",FinTech
584,Firm58,"Firm58 is a trading firm that offers web-based financial management and back office automation solutions. The company aims to help capital markets increase revenue and operational efficiency. The Firm58 trade operations platform helps manage billing, payments, compensation, positions, and client commission agreements across asset classes, including equities, futures, options, foreign exchange, and fixed income. The platform automates complex processes to offer a view of daily profitability. Customers include global market exchanges, institutional brokerages, clearing and non-clearing brokers and dealers, and proprietary trading firms. Firm58 was founded in 2005 and is based in Illinois.",FinTech
4282,ChinaPNR,"ChinaPNR (汇付天下) is a financial payment company focused on payment services such as online, POS, and mobile payment. It is also focused on offering customized integrated payment solutions to its clients. “Money Manager” is a product of ChinaPNR in relation to the industrial payment area. It is focused on promoting e-commerce in the traditional distribution industry. In relation to the fund and financial industry, ChinaPNR launched a one-stop financial platform known as Tiantianying, which has nearly 2 million registered users till now. ChinaPNR has established strategic relationships with 48 fund firms, 33 banks and assists clients in purchasing fund products from many fund firms with a certain bank card. It has experienced a rapid growth since its establishment and its payment transaction volume exceeded 600 billion yuan in 2012. ChinaPNR ranked third in the third party payment industry and first in financial payment area in that year.",FinTech
997,Aspire,"ASPIRE is a technology organisation that serves small businesses with convenient & inclusive financial services. We started Aspire with one thing in mind - serve small business owners with speed and simplicity. No long waits, paperwork, or hidden fees like other financial institutions - so business owners could concentrate on growing their businesses.",FinTech
282,Ravelin Technology,"Ravelin is a smart fraud detection and prevention platform that helps companies stop online payment fraud by examining customer behavior data and spotting fraudsters while there is still time to block them. The company imports a client’s visitor, registration, and payment data in real time, via an API, inspects data using an AI, identifies and blocks fraudsters, and enables systems to prevent such crimes in future. The company was founded by Martin Sweeney, Leonard Austin, Mairtin O'Riada, and Nick Lally. Their mission is to provide their clients with the world’s most accurate fraud detection service to make online commerce a safe place to do business.",FinTech
3658,CreditMantri,"CreditMantri is an India focused Digital Credit Services Management Platform. Consumer services: CreditMantri helps users understand the status of their Credit Health and build their Credit Profile. The user's credit profile is created with data from Institutional sources like the user's Credit History and Score from the bureau. This is further enhanced with data from alternate data sources. Based on the individual's credit profile, consumer's are guided towards the solution best matched to their profile - be it discovery of loans or credit cards, credit improvement services Lender Services: CreditMantri offers a range of lender specific services including: 1. Marketplace listing credit products 2. Solutions to help lenders offer products to new to credit users by enabling instant credit decisions using alternate data. 3. Verification Services CreditMantri works with over 55+ lenders",FinTech
4249,Tradewind Markets,"A well-funded startup with backing from prominent financial services/technology firms that have a reputation for challenging the status quo. This initiative has considerable credibility within the financial services community and we are sharply focused on execution - we have a specific use case with significant commercial opportunity, a proven team, and strategic and commercial partnerships with key financial firms. The team is a group of imaginative and collegial professionals with complementary skills and experience (wildly different personalities), bound together by a high degree of integrity, intrinsic motivation, and standard of excellence. We also believe we have the ability to shape the future of global financial services to be more transparent, efficient, and fair through technology.",FinTech
312,JULO,JULO provides affordable unsecured personal loan (KTA) exclusively to smartphone users.They strive to provide low cost loan product to the masses while ensuring that it's economically viable to their lender partners. This is achieved by exercising prudent underwriting assessments to ensure that approved applicants are both able and willing to pay back.They also reward positive behavior by giving cashback bonus and allowing good customers to borrow a higher amount at lower interest rate at loan maturity.,FinTech
2533,Bancor,"Bancor Protocol™ is a standard for the creation of Smart Tokens™, cryptocurrencies with built-in convertibility directly through their smart contracts. Bancor utilizes an innovative token “Connector” method to enable formulaic price calculation and continuous liquidity for all compliant tokens, without needing to match two parties in an exchange. Smart Tokens™ interconnect to form token liquidity networks, allowing user-generated cryptocurrencies to thrive. For more information, please visit the website and read the Bancor Protocol™ Whitepaper.",FinTech
3891,Holvi,"Holvi is banking for Makers and Doers - European entrepreneurs, sole traders and business owners. It’s a current account with its own IBAN number and it's designed to help you run your business in one place.  With Holvi you can sell your products online, send beautiful invoices and track your cashflow in real time. All in one simple to use offering. They help you to see your money transactions in an effortless, human-readable format. Holvi makes it easy for you to understand and share your finances. Holvi is a Payment Institution, not an old-fashioned bank. We’re a modern money service for the new wave of Makers and Doers. They are building financial technology that has a purpose and makes a difference in your day-to-day life.",FinTech
4058,Money View,"Money View is an application that is able to track and organize expenses, bills, and account balances. It is able to derive finance information from SMSs. Money View enables its users to set and follow budgets, view their bank account balance, obtain reminders about bills, and spit bills with the other users. It also facilitates Savings+ and TaxSaver+ that allows its users to save money. Money View was founded in April 2014 by Sanjay Aggarwal. It is based in Bangalore, Karnataka.",FinTech
1838,Insurance Zebra,The Zebra simplifies car insurance by allowing drivers to anonymously compare dozens of insurance companies in real time. Drivers begin seeing estimated quotes with as few as two pieces of information. Real-time updates provide a transparent shopping experience by giving consumers the ability to instantly see what affects their rates. The Zebra is an unbiased insurance agent with licenses in nearly every state in the US. Both low-risk and high-risk drivers can find competitive rates from leading carriers on the The Zebra platform.,FinTech
2619,Lunchr,"Lunchr is reinventing the corporate lunchtime experience with group ordering, couponing, and payment app. Lunchr is a new actor in the restaurant title.Their mission is simple: to make the lunch break a pleasant, simple and effective moment. Their offer is based on a meal voucher card to pay for lunch throughout France and an app that allows you to manage your card and have lunch as a team by getting discounts.They believe that the restaurant title should not be limited to just paying for a business lunch. It is especially an opportunity of conviviality and cohesion between colleagues! Created at the end of 2016 by Loïc Soubeyrand (founder of Teads, repurchased € 285m by Altice), Lunchr is supported by the Daphni fund with a first round of € 2.5m, and a second of € 11m in May 2018 (Idinvest fund). What gives us means up to their ambition: to become the leading service of the lunch break in Europe. To support their rapid growth, Lunchr onboard 40 new passionate and talented employees to join their great adventure this year.",FinTech
3109,Vivriti Capital,"Vivriti Capital is a marketplace for small enterprises and individuals that lack efficient access to financial services. It provides investment banking services to a diverse set of clients by combining their deep understanding of their clients’ business models with the efforts of their structured finance experts and their extensive coverage of investor classes. Through the use of data analytics, the company's technology system determines the client’s needs and designs an appropriate product at the client’s doorstep. Vivriti Capital was founded in 2017 and is headquartered in Chennai, Tamil Nadu, India.",FinTech
3784,Tide,"Tide’s mission is to help SMEs save time (and money) in the running of their businesses. The Tide platform not only offers business accounts and related banking services, but also a comprehensive set of highly usable administrative solutions, such as full integration with accounting systems. Using advanced technology, all solutions are designed with SMEs in mind. Tide is now the emerging leader in SME challenger banking in the UK. Tide believes that truly serving SMEs well requires relentless focus on their needs. That is why Tide is SME only.",FinTech
4479,Silot,"Established in Mar 2017, Silot aims to empower banks with fast & scalable AI technology. In 2018, Silot was the Overall Winner of Visa’s Everywhere Initiative in APAC Region, and the only Southeast Asian company selected into MasterCard Start Path Program. In the same year, CIO Outlook (U.S.) ranked Silot as the Top 25 Banking Tech Solution Provider and Top 20 in 2019. Silot has applied for two patents for Knowledge Construction and Knowledge Interference and Generation. As “the Brain of Banks”, Silot Intelligent Platform helps to connect the processes of payments, marketing, loan underwriting, KYC, and compliance etc., turning data into applicable business conclusions and Intelligent decisions through AI. The high connectivity and strong expertise of Silot injects a new force into banks via drastically improving their efficiency.",FinTech
2181,Wacai.com,"Wacai is a Chinese mobile app developer and the creator of a personal finance management mobile app. The app has two major functions. One, to serve as a bookkeeping service (launched in 2009) and two, a mutual fund trading feature that was added in July of 2013. Its most recent feature, incorporated in April of 2014, is a credit card manager, which is gaining popularity in the Chinese markets. The app currently has over 40 million users.",FinTech
4412,Quantopian,"Quantopian inspires talented people everywhere to write investment algorithms. Select authors may license their algos to us and get paid based on performance. We provide capital, data and infrastructure for quants to research, code, test, and trade algorithmic investing strategies. We have an engaged community of 195,000 quants who discuss concepts and practice, and learn from peers and experts. We provide capital for our community to trade with, both through a monthly contest and through an allocation process for high-quality algorithms.  For more information, visit https://www.quantopian.com. Follow us on Twitter @quantopian.",FinTech
4349,Zoop,"From card present terminals to digital accounts, Zoop is a transparent white-label platform that moves the partner’s brand to the forefront. Our mission is to dematerialize the financial services industry and promote the construction of new fintechs, generating new transactional revenue streams for our partners. Partnering with hundreds of different segments we have no boundaries for exponential growth.",FinTech
2633,Koan,"Koan is the simple, collaborative way to manage goals and OKRs across organizations. A SaaS-based platform, Koan empowers companies to strengthen strategic processes and continuously deliver on objectives. As the modern leadership platform, Koan gives teams the ability to drive exceptional results through alignment, transparency, and accountability. Learn more at koan.co.",FinTech
2093,Digital Asset,"Digital Asset develops distributed ledger technology intended to build distributed, encrypted straight through processing tools. Its technology offer tools for digital ledgers to track and settle digital and mainstream financial assets in a cryptographically secure environment, enabling the financial services industry to improve their efficiency, security, compliance and settlement speed.",FinTech
3355,Sky-Futures,"Since 2009, Sky-Futures has established itself as the world’s leading provider of drone-based inspection services to the global industrial markets. Sky-Futures’ end-to-end enterprise solutions including training packages, services and software solutions enable enterprises to perform safe and cost-effective drone inspections of a variety of vertical infrastructures, including but not limited to the following industries: Oil and Gas; Renewables; Utilities; Power and Civil Engineering. They also offer data analytics and reporting software for drone-based industrial inspections with EXPANSE, an asset inspection platform that allows Enterprise to visualise and analyse all data, from static imagery captured with mobile devices or drones, to historic engineering reports or photogrammetry models. By exploiting the unique characteristics of Drones, Artificial Intelligence and Computer Vision, we help engineers and inspectors to get smarter data with advanced and highly automated tools. Sky-Futures has customers in 28 countries across 5 continents. The business is headquartered in London with offices in Houston, TX in the USA, Kuala Lumpur in Malaysia, Abu Dhabi in UAE and Aberdeen in Scotland.",FinTech
2355,Spring Labs,"Spring Labs is the company building out the spring protocol, a network designed to allow network participants, such as financial institutions, to share information about data, such as credit and identity data, without needing to share the underlying data itself. They allow institutions to directly share information among themselves to verify identities and reduce fraud - all while protecting consumer data. Spring Labs uses an attestation-based approach reducing the risk and severity of data breaches for financial institutions and consumers. The Spring Protocol separates data ownership from data value, allowing competitively-sensitive parties to exchange information directly and in a fundamentally new way. Spring Labs was founded in 2017 and is based in Marina Del Rey, California, United States.",FinTech
3085,Harbor,"Harbor is reengineering private securities with blockchain technology to help usher in a new wave of tokenized securities backed by real-world assets, such as real estate, company equity, investment funds, and fine art. The Harbor platform, powered by its compliance protocol, is the first to ensure tokenized securities comply with existing securities laws on every trade, everywhere across the globe.",FinTech
1966,KredX,"KredX is India’s leading invoice discounting marketplace helping businesses gain quick access to working capital in 24-72 hours by selling their unpaid receivables while providing investors with an opportunity to earn low-risk high returns through a unique Short-term investment. Backed by some of the biggest names from the VC world such as Sequoia Capital and Prime Venture Partners, KredX most recently raised series B funding for $26 Million led by Tiger Global Management.",FinTech
587,Cash4Gold,"Cash4Gold, aka Green Bullion Financial Services, LLC, launched in 2008 and offers to buy gold from individuals via the mail. In 2009 they purchased a SuperBowl television commercial featuring MC Hammer and Ed McMahon (see it [here](http://www.youtube.com/watch?v=WRVzF9dBl7c)). Revenue from operations in their first full fiscal year are rumored to be $90 million. In 2009 the service expanded to the UK.",FinTech
4461,HighRadius,"HighRadius is a computer software company that offers software as a service platform for companies that leverage artificial intelligence-based autonomous systems. The company's integrated receivables platform reduces cycle times in the order-to-cash process through automation of receivables and payments processes across credit, electronic billing and payment processing, cash application, deductions, and collections. It enables customers to leverage machine learning for accurate decision making and future outcomes and allows suppliers to digitally connect with buyers, closing the loop from supplier receivable processes to buyer payable processes as well as to optimize cash flow. Founded in 2006, HighRadius is headquartered in Houston, Texas.",FinTech
4115,Cequence Security,"Cequence Security is a venture-backed cybersecurity software company founded in 2014 and based in Sunnyvale, CA. Named a Gartner Cool Vendor in 2018, the company has developed the Cequence Application Security Platform (ASP), an open, distributed, and scalable software platform designed to protect customers’ web, mobile, and API applications from the growing number of malicious bot attacks. Cequence Security will be delivering multiple security service modules for ASP, each designed to work together, simplify security architectures, and deliver strong protection for today’s hyper-connected organizations. Cequence Security customers include F500 organizations across multiple vertical markets. The executive team is led by industry veterans that previously held leadership positions at Palo Alto Networks and Symantec.",FinTech
2572,SaleStream,"SaleStream is a web-enabled small-ticket lease and loan provider that offers loans and leases for those who do not have their own in-house finance capabilities. Its services are provided for commercial and consumer borrowers on behalf of vendors, manufacturers, and distributors.  SaleStream is based in Agoura Hills, C.A.",FinTech
4547,Verse,"Verse is the payments technology platform that takes the friction out of storing, spending and sharing money. The mobile app allows you to share payments easily, instantly and with no hidden fees and also allows you to choose whether your transactions are private or public so that you can have fun while keeping track of your financial activities. Verse is available for both Android and iOS-based phones and transactions are completed in less than two business days. The company was founded in 2016 and is based in Barcelona, Spain.",FinTech
1809,ForUsAll,"We’re a well-funded Series B financial technology shop that’s expanding hard-working Americans’ access to 401(k) plans. We’re helping the underserved – and the dreadfully served – get good, honest retirement plans at work. Founded by experts who transformed the 401(k) for Fortune 500 companies, we’re backed by prominent venture capital and financial technology veterans who share our vision of bringing that expertise to small and mid-size companies. By leveraging that expertise, we’ve re-imagined the 401(k) from the ground up, removing much of the administrative workload and compliance risk for employers. For employees, we’ve replaced alienating jargon with plain English, and added a user experience that’s worth, well, experiencing. And, all of this for less than half the typical cost. Results? • Works - 88% participation and 8% savings rates • Frugal - All-in employee fees less than 0.55% • Easy - Allows employers to delegate virtually all plan administrative functions",FinTech
2301,Kraken,"Our mission is to accelerate the adoption of cryptocurrency so that you and the rest of the world can achieve financial freedom and inclusion. Founded in 2011 and with over 4 million clients, Kraken is one of the world's largest, most successful bitcoin exchanges and we're growing faster than ever. Our range of successful products are playing an important role in the mainstream adoption of crypto assets. Kraken is a marketplace for digital assets where buyers, sellers, traders and speculators come together to exchange cryptocurrencies like Bitcoin, Ethereum, Litecoin and Ripple against national currencies like USD, EUR, CAD and JPY. Clients trading larger sizes benefit from our principal Over-the-Counter (OTC) desk and white glove service. Advanced traders and technical analysis wizards can take advantage of our professional charting tools. Software engineers, botters and hobbyist automators have available both REST and Websocket APIs with which trades can be made and market information obtained. Kraken provides 24/7 live chat support for any questions you have about getting started.",FinTech
3940,Mozido,"Mozido operates a cloud-based mobile payments platform. It delivers payments and mLoyalty solutions to financial institutions, MNOs, restaurants, municipalities, mobile telecom providers, and consumer packaged goods companies as well as companies in retail, hospitality, and government industries that serve banked and unbanked consumers via the mobile phone. Mozido's products include mobile and Web payments, a customer engagement solution, mobile rewards, mVault, a real-time, B2B payment processing platform that addresses and replaces the current cash process, and MoTEAF, a cloud-based, mobile ecosystem that acts as a point of integration, allowing clients to pay, engage, and reward through the mobile channel. Michael A. Liberty founded it in 2008, with its headquarters in Austin in Texas and operations in the United States, Mexico, Central America, the Caribbean, the Middle East, Southeast Asia, and Africa.",FinTech
3066,Sharegain,"Sharegain is a new Fintech venture aiming to open up the global securities lending market to individual investors and allow them to access a market largely restricted to institutional investors. Through its cutting edge, simple and transparent platform, Sharegain enables investors to lend their stocks, bonds and ETFs and generate additional returns on them. The $2 trillion securities lending market is relatively unknown outside its participants and is arguably one of the last bastions of old tech within capital markets. Sharegain is relentlessly focused on being the Fintech force reinventing this space, providing investors with the ability to generate a practically risk free return without the legacy issues current incumbents have to deal with. Watch this space, this $2 trillion market will never be the same.",FinTech
1206,Modifi,"Modifi empower Small and Medium-Sized Businesses to trade internationally with digital trade financing. They believe that international trade is a key driver for development around the globe. But many small and medium-sized enterprises simply cannot afford to do business internationally without reliable access to finance. MODIFI strives to change that through technology and a global ecosystem for trade partners. They make Trade Finance available, easy, flexible and transparent. They help their partners to grow their business. And they give them peace of mind.",FinTech
2311,Peerflix,"Peerflix offers peer-to-peer online trading network that allows members to legally trade DVDs online. Its services allow users to legally trade DVDs directly with one another across a decentralized network. They enables members to maintain an updated library of DVD titles. Peerflix features movies, such as action/adventure, children, comedy, drama, horror/suspense, musical/performing, religious science-fiction/f, western, foreign, sports/recreation, education/general, adult audience, and television movies.",FinTech
2636,MoreMagic Solutions,"MoreMagic Solutions is a global company that allows operators, content providers, and banks to offer consumers the ability to purchase goods and services on demand using a mobile phone or the web. MoreMagic's high-throughput payment engine and pre-packaged applications enable customers to offer new revenue-generating services. Implementation in an existing network is quick and easy. Average return on investment is three to six months.",FinTech
1502,Luno,"Luno is a leading global cryptocurrency company with over 2 million customers in 40 countries and a team of over 250. Headquartered in London, Luno operates across Africa, South East Asia and Europe. Its products and services make it safe and easy to buy, store and learn about cryptocurrencies like Bitcoin and Ethereum. Luno’s vision is to upgrade the world to a better financial system.",FinTech
